t,B,R,E
8.79999999999998,0.0558290615929318,0.0868357487644052,0.0678534989871994
8.89999999999998,0.0563585307033258,0.0867823976851144,0.0685664875961853
8.99999999999998,0.0568927185979618,0.0867458995368065,0.069267970142162
9.09999999999998,0.057431661573999,0.0867260613067972,0.0699584505426627
9.19999999999998,0.0579753960979286,0.0867226948849338,0.0706384214303547
9.29999999999998,0.0585239588041281,0.0867356169715268,0.0713083644174494
9.39999999999998,0.0590773864933581,0.0867646489870606,0.0719687503543651
9.49999999999998,0.0596357161312008,0.0868096169836468,0.0726200395827645
9.59999999999998,0.0601989848464397,0.0868703515581829,0.0732626821830838
9.69999999999998,0.0607672299293798,0.0869466877671825,0.0738971182166703
9.79999999999998,0.0613404888301059,0.0870384650432405,0.0745237779626393
9.89999999999998,0.0619187991566799,0.0871455271130999,0.0751430821495635
9.99999999999998,0.0625021986732751,0.0872677219172865,0.0757554421821022
10.1,0.0630907252982469,0.0874049015312791,0.0763612603626754
10.2,0.0636844171021382,0.0875569220881813,0.0769609301082893
10.3,0.0642833123056206,0.0877236437028652,0.077554836162612
10.4,0.0648874492773673,0.0879049303975547,0.0781433548034011
10.5,0.0654968665318596,0.0881006500288183,0.07872685404538
10.6,0.066111602727125,0.0883106742159407,0.0793056938386579
10.7,0.0667316966624049,0.0885348782706459,0.0798802262627874
10.8,0.0673571872757529,0.0887731411281399,0.0804507957165516
10.9,0.0679881136415609,0.0890253452794477,0.0810177391035687
11,0.0686245149680139,0.0892913767050154,0.0815813860138041
11.1,0.06926643059447,0.0895711248095494,0.0821420589010731
11.2,0.069913899988768,0.0898644823580681,0.0827000732566207
11.3,0.0705669627444577,0.0901713454131384,0.0832557377788584
11.4,0.0712256585779561,0.0904916132732713,0.083809354539341
11.5,0.0718900273256245,0.0908251884124521,0.0843612191450595
11.6,0.0725601089407692,0.0911719764207798,0.0849116208971291
11.7,0.0732359434905618,0.0915318859461919,0.085460842945947
11.8,0.0739175711528804,0.09190482863725,0.086009162442894
11.9,0.0746050322130691,0.0922907190869637,0.0865568506886525
12,0.0752983670606164,0.0926894747776296,0.0871041732782105
12,0.0752983670606166,0.0926894747776297,0.0871041732782106
12,0.0366516500368572,0.131336191801389,0.0871041732782106
12.1,0.0370063737531575,0.1298294653345,0.0883994229571241
12.2,0.0373643974168991,0.128363159152371,0.0896458825974519
12.3,0.0377257491395603,0.126936571313154,0.0908450739520155
12.4,0.0380904572217756,0.125549014612163,0.0919984823307341
12.5,0.0384585501535971,0.124199816295686,0.0931075574328753
12.6,0.0388300566147336,0.122888317780462,0.0941737141612905
12.7,0.0392050054747654,0.121613874378724,0.0951983334190155
12.8,0.0395834257933336,0.120375855028698,0.096182762888607
12.9,0.0399653468203044,0.119173642030428,0.0971283177945798
13,0.0403507979959079,0.118006630786857,0.0980362816493015
13.1,0.0407398089508493,0.11687422955002,0.0989079069826935
13.2,0.0411324095063935,0.115775859172279,0.0997444160560795
13.3,0.0415286296744218,0.114710952862477,0.100547001560518
13.4,0.0419284996574594,0.113678955946927,0.101316827299947
13.5,0.0423320498486747,0.112679325635135,0.102055028859456
13.6,0.042739310831848,0.111711530790154,0.10276271425901
13.7,0.04315031338131,0.110775051703494,0.103440964592925
13.8,0.0435650884618489,0.109869379874479,0.104090834655398
13.9,0.043983667228586,0.108994017793972,0.104713353552391
14,0.0444060810268179,0.108148478732381,0.105309525300151
14.1,0.0448323613918267,0.107332286531855,0.105880329410656
14.2,0.045262540048655,0.10654497540259,0.106426721464261
14.3,0.0456966489118466,0.105786089723156,0.106949633669807
14.4,0.0461347200851522,0.105055183844781,0.107449975412482
14.5,0.046576785861198,0.104351821899488,0.107928633789665
14.6,0.0470228787211186,0.103675577612031,0.108386474135028
14.7,0.0474730313341507,0.103026034115535,0.108824340531139
14.8,0.0479272765571898,0.102402783770784,0.109243056310805
14.9,0.0483856474343069,0.101805427989062,0.109643424547409
15,0.0488481771962253,0.101233577058498,0.110026228534453
15.1,0.0493148992597566,0.100686849973823,0.110392232254561
15.2,0.0497858472271955,0.100164874269493,0.11074218083814
15.3,0.0502610548856721,0.0996672858560825,0.111076801011944
15.4,0.0507405562064603,0.099193728859913,0.11139680153774
15.5,0.0512243853442432,0.0987438554658252,0.11170287364129
15.6,0.0517125766363335,0.0983173257630468,0.111995691431854
15.7,0.0522051646018474,0.0979138075940874,0.112275912312428
15.8,0.0527021839408334,0.0975329764066,0.112544177380891
15.9,0.0532036695333524,0.0971745151081499,0.112801111822278
16,0.0537096564385104,0.096838113923831,0.113047325292351
16.1,0.054220179893442,0.0965234702566715,0.113283412292672
16.2,0.0547352753122441,0.0962302885507738,0.113509952537332
16.3,0.0552549782848584,0.0959582801571313,0.113727511311544
16.4,0.0557793245759026,0.0957071632020685,0.113936639822255
16.5,0.056308350123449,0.0954766624582506,0.114137875540949
16.6,0.0568420910377494,0.0952665092182102,0.114331742538813
16.7,0.0573805835999061,0.0950764411703397,0.114518751814434
16.8,0.0579238642604871,0.0949062022772987,0.114699401614166
16.9,0.0584719696380856,0.0947555426567879,0.114874177745348
17,0.0590249365178221,0.094624218464639,0.115043553882512
17.1,0.0595828018497887,0.0945119917801751,0.115207991866735
17.2,0.0601456027474346,0.0944186304937938,0.115367941998276
17.3,0.0607133764858912,0.0943439081967275,0.115523843322655
17.4,0.0612861605002368,0.0942876040729356,0.115676123910297
17.5,0.0618639923836999,0.0942495027930858,0.115825201129892
17.6,0.0624469098857991,0.094229394410579,0.115971481915603
17.7,0.0630349509104197,0.0942270742595783,0.116115363028246
17.8,0.0636281535138261,0.0942423428549983,0.116257231310582
17.9,0.0642265559026081,0.0942750057944148,0.116397463936839
18,0.0648301964315609,0.0943248736618547,0.116536428656595
18.1,0.065439113601498,0.0943917619334278,0.11667448403313
18.2,0.0660533460569952,0.09447549088476,0.116811979676386
18.3,0.0666729325840656,0.0945758855001925,0.116949256470626
18.4,0.0672979121077641,0.0946927753837083,0.117086646796932
18.5,0.0679283236897207,0.0948259946715504,0.117224474750625
18.6,0.0685642065256016,0.0949753819464961,0.117363056353742
18.7,0.0692055999424968,0.0951407801537517,0.117502699762655
18.8,0.0698525433962342,0.0953220365184349,0.117643705470955
18.9,0.0705050764686176,0.0955190024646093,0.11778636650768
19,0.0711632388645895,0.0957315335358392,0.117930968631013
19.1,0.0718270704093159,0.0959594893172328,0.118077790517524
19.2,0.0724966110451946,0.0962027333589404,0.118227103947068
19.3,0.0731719008287825,0.0964611331010775,0.118379173983423
19.4,0.0738529799276447,0.096734559800043,0.118534259150762
19.5,0.0745398886171219,0.0970228884562002,0.118692611606049
19.6,0.0752326672770159,0.0973259977428938,0.118854477307447
19.7,0.0759313563881929,0.0976437699367722,0.119020096178822
19.8,0.0766359965291026,0.0979760908493871,0.119189702270428
19.9,0.0773466283722129,0.0983228497600438,0.119363523915853
20,0.0780632926803587,0.0986839393498729,0.11954178388531
20,0.0379974838198281,0.138749748210404,0.11954178388531
20.1,0.0383647141232295,0.137136383525078,0.120500199873286
20.2,0.0387353506519052,0.135565923755073,0.121412748574168
20.3,0.0391094222271797,0.134037620926797,0.122280957088868
20.4,0.0394869578603927,0.132550742736408,0.123106315091318
20.5,0.0398679867530698,0.13110457224518,0.123890275693701
20.6,0.0402525382970677,0.129698407580902,0.124634256292811
20.7,0.0406406420746923,0.128331561645202,0.125339639397948
20.8,0.0410323278587907,0.127003361826657,0.126007773440732
20.9,0.0414276256128142,0.125713149719595,0.126639973567223
21,0.0418265654908542,0.124460280848466,0.12723752241272
21.1,0.042229177837648,0.123244124397668,0.127801670859611
21.2,0.0426354931885558,0.122064062946723,0.12833363877863
21.3,0.0430455422695066,0.1209194922107,0.128834615753867
21.4,0.0434593559969136,0.119809820785769,0.129305761791894
21.5,0.0438769654775576,0.118734469899799,0.129748208015321
21.6,0.0442984020084382,0.117692873167881,0.130163057341136
21.7,0.0447236970765916,0.116684476352694,0.130551385144127
21.8,0.0451528823588752,0.115708737129609,0.130914239905735
21.9,0.0455859897217165,0.114765124856435,0.131252643848614
22,0.0460230512208284,0.113853120347717,0.131567593557229
22.1,0.0464640991008868,0.112972215653496,0.131860060584773
22.2,0.0469091657951728,0.11212191384244,0.132130992046703
22.3,0.0473582839251763,0.111301728789252,0.132381311201176
22.4,0.0478114863001626,0.110511184966286,0.132611918016665
22.5,0.0482688059166987,0.109749817239264,0.13282368972703
22.6,0.048730275958141,0.109017170667036,0.133017481374309
22.7,0.0491959297940811,0.108312800305274,0.133194126339492
22.8,0.0496658009797518,0.107636271014051,0.133354436861536
22.9,0.0501399232553893,0.106987157269205,0.13349920454487
23,0.050618330545554,0.106365042977415,0.13362920085564
23.1,0.0511010569584062,0.105769521294924,0.133745177606921
23.2,0.0515881367849379,0.10520019444983,0.13384786743316
23.3,0.0520796044981593,0.104656673567864,0.133937984254042
23.4,0.0525754947522381,0.104138578501606,0.134016223728047
23.5,0.053075842381593,0.103645537663042,0.134083263695876
23.6000000000001,0.0535806823999382,0.10317718785942,0.134139764614004
23.7000000000001,0.0540900499992794,0.102733174132323,0.134186369978536
23.8000000000001,0.05460398054886,0.102313149599897,0.134223706739604
23.9000000000001,0.0551225095940573,0.101916775302175,0.134252385706479
24.0000000000001,0.0556456728552263,0.101543720049422,0.134273001943623
24.1000000000001,0.0561735062264919,0.101193660273461,0.134286135157858
24.2000000000001,0.0567060457744878,0.100866279881893,0.13429235007685
24.3000000000001,0.0572433277370407,0.100561270115171,0.134292196819093
24.4000000000001,0.0577853885218002,0.100278329406471,0.134286211255574
24.5000000000001,0.0583322647048126,0.100017163244279,0.134274915363299
24.6000000000001,0.0588839930290372,0.099777484037676,0.13425881757086
24.7000000000001,0.0594406104028061,0.0995590109842299,0.134238413096199
24.8000000000001,0.0600021538982239,0.0993614699404648,0.134214184276757
24.9000000000001,0.0605686607495086,0.0991845932948446,0.134186600892155
25.0000000000001,0.0611401683512722,0.0990281198432212,0.134156120479577
25.1000000000001,0.0617167142567389,0.0988917946666973,0.134123188642006
25.2000000000001,0.0622983361759015,0.0987753690118543,0.134088239349475
25.3000000000001,0.0628850719736146,0.0986786001732951,0.134051695233478
25.4000000000001,0.0634769596676225,0.0986012513784564,0.134013967874678
25.5000000000001,0.0640740374265234,0.0985430916746412,0.133975458084088
25.6000000000001,0.0646763435676655,0.0985038958182273,0.133936556177821
25.7000000000001,0.0652839165549775,0.0984834441660063,0.133897642245594
25.8000000000001,0.06589679499673,0.0984815225686081,0.13385908641308
25.9000000000001,0.0665150176432283,0.098497922265969,0.133821249098271
26.0000000000001,0.0671386233844347,0.0985324397847998,0.133784481261961
26.1000000000001,0.0677676512475201,0.098584876838012,0.133749124652492
26.2000000000001,0.0684021403943435,0.0986550402260625,0.133715512044874
26.3000000000001,0.0690421301188584,0.0987427417401754,0.133683967474402
26.4000000000001,0.0696876598444457,0.0988477980674021,0.133654806464901
26.5000000000001,0.0703387691211707,0.098970030697481,0.1336283362517
26.6000000000001,0.0709954976229659,0.0991092658314588,0.133604855999454
26.7000000000001,0.0716578851447352,0.0992653342920368,0.133584657014931
26.8000000000001,0.0723259715993814,0.0994380714356046,0.133568022954868
26.9000000000001,0.0729997970147549,0.0996273170659269,0.133555230028996
27.0000000000001,0.0736794015305223,0.099832915349447,0.133546547198353
27.1000000000001,0.0743648253949549,0.100054714732174,0.133542236368974
27.2000000000001,0.0750561089616347,0.100292567858117,0.133542552581068
27.3000000000001,0.0757532926860791,0.100546331489241,0.133547744193767
27.4000000000001,0.0764564171222813,0.100815866426897,0.133558053065556
27.5000000000001,0.0771655229191664,0.101101037434712,0.133573714730474
27.6000000000001,0.0778806508169625,0.101401713162897,0.133594958570166
27.7000000000001,0.0786018416434854,0.101717766073942,0.133622007981892
27.8000000000001,0.0793291363103361,0.102049072369677,0.133655080542574
27.9000000000001,0.08006257580901,0.102395511919652,0.133694388168958
28.0000000000001,0.0808022012069181,0.102756968190833,0.133740137273997
28.1000000000001,0.081548053643317,0.103133328178558,0.133792528919503
28.2000000000001,0.0823001743251496,0.103524482338743,0.133851758965188
28.3000000000001,0.0830586045227932,0.103930324521308,0.133918018214143
28.4000000000001,0.0838233855657154,0.104350751904788,0.133991492554836
28.5000000000001,0.0845945588380374,0.104785664932112,0.134072363099723
28.6000000000001,0.0853721657740023,0.105234967247521,0.13416080632052
28.7000000000001,0.0861562478533492,0.105698565634597,0.134256994180227
28.8000000000001,0.086946846596591,0.106176369955379,0.134361094261965
28.9000000000001,0.0877440035601963,0.106668293090549,0.134473269894693
29.0000000000001,0.0885477603316739,0.10717425088065,0.134593680275885
29.1000000000001,0.0893581585245589,0.107694162068327,0.134722480591216
29.2000000000001,0.0901752397733003,0.108227948241559,0.134859822131332
29.3000000000001,0.0909990457280498,0.108775533777856,0.135005852405766
29.4000000000001,0.0918296180493491,0.109336845789419,0.135160715254058
29.5000000000001,0.0926669984027178,0.109911814069209,0.135324550954141
29.6000000000001,0.0935112284531384,0.110500371037936,0.135497496328053
29.7000000000001,0.0943623498594409,0.111102451691924,0.135679684845031
29.8000000000001,0.0952204042685829,0.111717993551844,0.135871246722046
29.9000000000001,0.0960854333098275,0.112346936612289,0.136072309021827
30.0000000000001,0.096957478588817,0.112989223292174,0.136282995748436
30.1000000000001,0.0978365816815424,0.113644798385939,0.136503427940445
30.2000000000001,0.0987227841282075,0.114313609015538,0.136733723761765
30.3000000000001,0.0996161274269879,0.114995604583197,0.136973998590171
30.4000000000001,0.100516653027684,0.115690736724921,0.137224365103587
30.5000000000001,0.101424402325269,0.116398959264723,0.137484933364166
30.6000000000002,0.102339416653328,0.11712022816958,0.137755810900217
30.7000000000002,0.103261737277389,0.11785450150507,0.138037102786027
30.8000000000002,0.104191405388153,0.118601739391703,0.138328911719623
30.9000000000002,0.10512846209461,0.119361903961897,0.138631338098505
31.0000000000002,0.106072948417048,0.120134959317614,0.138944480093417
31.1000000000002,0.107024905279957,0.120920871488622,0.139268433720182
31.2000000000002,0.10798437350482,0.121719608391362,0.139603292909636
31.3000000000002,0.108951393802801,0.12253113978843,0.139949149575721
31.4000000000002,0.10992600676732,0.123355437248626,0.140306093681762
31.5000000000002,0.110908252866522,0.124192474107586,0.14067421330497
31.6000000000002,0.111898172435634,0.125042225428956,0.141053594699205
31.7000000000002,0.112895805669216,0.125904667966116,0.141444322356048
31.8000000000002,0.113901192613304,0.126779780124425,0.141846479064198
31.9000000000002,0.114914373157445,0.127667541923979,0.142260145967251
32.0000000000002,0.115935387026615,0.12856793496287,0.142685402619878
32.1000000000002,0.116964273773044,0.129480942380929,0.143122327042444
32.2000000000002,0.118001072767918,0.130406548823945,0.143570995774097
32.3000000000002,0.119045823192985,0.131344740408338,0.144031483924366
32.4000000000002,0.120098564032043,0.132295504686293,0.144503865223286
32.5000000000002,0.121159334062334,0.133258830611316,0.144988212070101
32.6000000000002,0.122228171845816,0.134234708504224,0.145484595580545
32.7000000000002,0.123305115720346,0.135223130019544,0.145993085632768
32.8000000000002,0.124390203790741,0.136224088112315,0.146513750911899
32.9000000000002,0.125483473919745,0.13723757700528,0.147046658953299
33.0000000000002,0.126584963718891,0.138263592156458,0.147591876184519
33.1000000000002,0.127694710539253,0.139302130227084,0.148149467965999
33.2000000000002,0.128812751462104,0.140353189049911,0.148719498630517
33.3000000000002,0.129939123289464,0.141416767597854,0.149302031521438
33.4000000000002,0.131073862534554,0.142492865952981,0.149897129029766
33.5000000000002,0.132217005412145,0.143581485275826,0.150504852630033
33.6000000000002,0.133368587828811,0.144682627775028,0.151125262915053
33.7000000000002,0.134528645373084,0.145796296677272,0.151758419629551
33.8000000000002,0.135697213305511,0.146922496197539,0.152404381702705
33.9000000000002,0.136874326548617,0.148061231509644,0.15306320727961
34.0000000000002,0.138060019676772,0.14921250871706,0.153734953751697
34.1000000000002,0.139254326905968,0.150376334824016,0.154419677786118
34.2000000000002,0.140457282083503,0.151552717706863,0.155117435354126
34.3000000000002,0.141668918677575,0.1527416660857,0.155828281758462
34.4000000000002,0.14288926976679,0.153943189496246,0.156552271659783
34.5000000000002,0.144118368029579,0.155157298261969,0.157289459102125
34.6000000000002,0.145356245733537,0.156384003466435,0.158039897537454
34.7000000000002,0.146602934724672,0.157623316925896,0.158803639849292
34.8000000000002,0.147858466416579,0.158875251162104,0.159580738375453
34.9000000000002,0.14912287177953,0.160139819375328,0.160371244929905
35.0000000000002,0.150396181329487,0.161417035417592,0.16117521082377
35.1000000000002,0.151678425117049,0.16270691376611,0.161992686885486
35.2000000000002,0.152969632716312,0.164009469496918,0.162823723480138
35.3000000000002,0.15426983321367,0.165324718258695,0.163668370527986
35.4000000000002,0.155579055196543,0.166652676246774,0.164526677522193
35.5000000000002,0.156897326742037,0.167993360177327,0.16539869354578
35.6000000000002,0.15822467540555,0.169346787261722,0.166284467287813
35.7000000000002,0.159561128209307,0.170712975181056,0.16718404705885
35.8000000000002,0.160906711630842,0.172091942060839,0.168097480805643
35.9000000000002,0.162261451591426,0.173483706445851,0.169024816125127
36.0000000000002,0.163625373444439,0.17488828727514,0.169966100277707
36.1000000000002,0.164998501963699,0.176305703857175,0.17092138019984
36.2000000000002,0.166380861331736,0.17773597584514,0.171890702515948
36.3000000000002,0.167772475128031,0.179179123212375,0.172874113549665
36.4000000000002,0.169173366317209,0.180635166227946,0.173871659334423
36.5000000000002,0.170583557237202,0.182104125432351,0.174883385623402
36.6000000000002,0.17200306958737,0.183586021613352,0.17590933789885
36.7000000000002,0.173431924416599,0.185080875781941,0.176949561380789
36.8000000000002,0.174870142111372,0.186588709148415,0.178004101035106
36.9000000000002,0.176317742383812,0.188109543098579,0.179073001581059
37.0000000000002,0.177774744259715,0.189643399170066,0.180156307498199
37.1000000000002,0.179241166066556,0.19119029902876,0.181254063032714
37.2000000000002,0.180717025421497,0.192750264445343,0.18236631220322
37.3000000000002,0.182202339219377,0.194323317271937,0.183493098805991
37.4000000000002,0.1836971236207,0.195909479418865,0.18463446641966
37.5000000000002,0.185201394039635,0.197508772831501,0.185790458409383
37.6000000000003,0.186715165132002,0.199121219467236,0.186961117930479
37.7000000000003,0.188238450783286,0.20074684127253,0.188146487931571
37.8000000000003,0.18977126409665,0.202385660160077,0.189346611157214
37.9000000000003,0.191313617380979,0.204037697986052,0.190561530150039
38.0000000000003,0.192865522138931,0.205702976527467,0.191791287252411
38.1000000000003,0.194426989055034,0.207381517459607,0.193035924607613
38.2000000000003,0.195998027983799,0.209073342333575,0.194295484160568
38.3000000000003,0.197578647937877,0.210778472553913,0.195570007658108
38.4000000000003,0.199168857076259,0.212496929356331,0.196859536648784
38.5000000000003,0.200768662692516,0.214228733785514,0.198164112482253
38.6000000000003,0.202378071203098,0.215973906673029,0.199483776308225
38.7000000000003,0.203997088135684,0.217732468615315,0.200818569074988
38.8000000000003,0.205625718117595,0.219504439951772,0.202168531527523
38.9000000000003,0.207263964864277,0.221289840742934,0.203533704205212
39.0000000000003,0.20891183116785,0.223088690748736,0.204914127439143
39.1000000000003,0.210569318885739,0.224901009406871,0.206309841349034
39.2000000000003,0.212236428929387,0.226726815811244,0.207720885839765
39.3000000000003,0.213913161253058,0.228566128690511,0.209147300597537
39.4000000000003,0.215599514842726,0.230418966386715,0.210589125085671
39.5000000000003,0.217295487705072,0.232285346834021,0.212046398540032
39.6000000000003,0.219001076856585,0.23416528753754,0.213519159964111
39.7000000000003,0.220716278312766,0.236058805552253,0.215007448123762
39.8000000000003,0.222441087077458,0.237965917462036,0.216511301541588
39.9000000000003,0.22417549713229,0.239886639358779,0.218030758491007
40.0000000000003,0.225919501426257,0.241820986821613,0.219565856989992
40.1000000000003,0.227673091865421,0.243768974896239,0.221116634794481
40.2000000000003,0.22943625930277,0.24573061807436,0.222683129391492
40.3000000000003,0.231208993528201,0.247705930273222,0.224265377991922
40.4000000000003,0.232991283258676,0.24969492481527,0.225863417523054
40.5000000000003,0.234783116128514,0.251697614407908,0.227477284620768
40.6000000000003,0.236584478679866,0.253714011123383,0.229107015621473
40.7000000000003,0.238395356353346,0.255744126378779,0.230752646553754
40.8000000000003,0.24021573347884,0.257787970916135,0.232414213129758
40.9000000000003,0.242045593266504,0.259845554782689,0.2340917507363
41.0000000000003,0.243884917797938,0.261916887311243,0.235785294425725
41.1000000000003,0.245733688017561,0.264001977100662,0.237494878906507
41.2000000000003,0.247591883724186,0.266100831996504,0.239220538533612
41.3000000000003,0.249459483562796,0.268213459071786,0.240962307298608
41.4000000000003,0.251336465016534,0.270339864607892,0.242720218819557
41.5000000000003,0.253222804398914,0.272480054075621,0.244494306330668
41.6000000000003,0.255118476846249,0.274634032116384,0.246284602671734
41.7000000000003,0.257023456310317,0.276801802523553,0.248091140277355
41.8000000000003,0.258937715551254,0.278983368223966,0.249913951165956
41.9000000000003,0.260861226130698,0.281178731259582,0.251753066928591
42.0000000000003,0.262793958405174,0.283387892769312,0.253608518717564
42.1000000000003,0.264735881519733,0.285610852971009,0.255480337234857
42.2000000000003,0.266686963401857,0.287847611143629,0.25736855272037
42.3000000000003,0.268647170755623,0.290098165609576,0.259273194939984
42.4000000000003,0.270616469056138,0.292362513717217,0.261194293173465
42.5000000000003,0.272594822544255,0.294640651823588,0.263131876202183
42.6000000000003,0.274582194221571,0.296932575277289,0.26508597229669
42.7000000000003,0.276578545845709,0.299238278401575,0.267056609204136
42.8000000000003,0.278583837925898,0.30155775447764,0.269043814135538
42.9000000000003,0.28059802971885,0.303890995728114,0.27104761375292
43.0000000000003,0.282621079224943,0.30623799330076,0.273068034156299
43.1000000000003,0.284652943184714,0.30859873725239,0.275105100870567
43.2000000000003,0.286693577075662,0.310973216533002,0.277158838832229
43.3000000000003,0.288742935109382,0.313361418970133,0.279229272376041
43.4000000000003,0.290800970229013,0.315763331253453,0.281316425221534
43.5000000000003,0.292867634107022,0.318178938919579,0.283420320459432
43.6000000000003,0.294942877143323,0.320608226337146,0.285540980537977
43.7000000000003,0.297026648463734,0.323051176692103,0.287678427249161
43.8000000000003,0.299118895918781,0.325507771973279,0.289832681714877
43.9000000000003,0.301219566082846,0.327977992958188,0.292003764372991
44.0000000000003,0.303328604253672,0.33046181919911,0.294191694963336
